City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Tari,NG,2021-01-30 17:01:21,12.4086,4.4914,90.01,12,15,8.01
386,Santiago Del Estero,AR,2021-01-30 17:00:13,-27.7951,-64.2615,96.84,39,7,9.86
387,Mogadishu,SO,2021-01-30 16:59:04,2.0371,45.3438,76.89,76,22,22.1
388,Ixtapa,MX,2021-01-30 16:56:30,20.7,-105.2,71.6,73,1,3.44
389,Xacmaz,AZ,2021-01-30 17:01:22,41.4635,48.806,41.4,91,100,5.37
390,Norton,ZW,2021-01-30 17:01:22,-17.8833,30.7,70.0,81,96,2.08
391,Mayo,US,2021-01-30 17:01:22,38.8876,-76.5119,35.01,47,1,10.36
392,Sabang,ID,2021-01-30 17:01:22,5.8933,95.3214,81.5,73,68,17.38
393,Kamina,CD,2021-01-30 17:01:22,-8.7386,24.9906,69.84,92,59,3.24
394,Tateyama,JP,2021-01-30 17:01:22,34.9833,139.8667,44.6,65,20,16.11
395,Southbridge,US,2021-01-30 17:01:22,42.0751,-72.0334,18.0,29,0,4.0
396,Skeldon,GY,2021-01-30 17:01:22,5.8833,-57.1333,78.12,91,93,7.58
397,Altay,CN,2021-01-30 17:01:23,47.8667,88.1167,6.73,78,0,3.18
398,Port Blair,IN,2021-01-30 17:01:23,11.6667,92.75,79.68,80,1,8.14
399,Sierning,AT,2021-01-30 17:01:23,48.0436,14.3082,43.0,75,75,12.66
400,Cherskiy,RU,2021-01-30 17:01:23,68.75,161.3,-35.07,83,5,3.8
401,Pangai,TO,2021-01-30 17:01:23,-19.8,-174.35,80.76,78,100,11.97
402,Tanete,ID,2021-01-30 17:01:23,-3.9443,119.7848,77.04,83,100,6.33
403,Ravar,IR,2021-01-30 17:01:23,31.2656,56.8055,61.18,34,2,22.08
404,Constitucion,CL,2021-01-30 17:01:23,-35.3333,-72.4167,63.54,88,90,2.21
405,Peniche,PT,2021-01-30 17:01:23,39.3558,-9.3811,57.99,72,69,14.0
406,Along,IN,2021-01-30 17:01:23,28.1667,94.7667,49.48,82,85,2.48
407,Pacific Grove,US,2021-01-30 17:01:23,36.6177,-121.9166,50.0,71,90,5.26
408,Carballo,ES,2021-01-30 17:01:24,43.213,-8.691,52.0,81,95,15.01
409,Tazovskiy,RU,2021-01-30 17:01:24,67.4667,78.7,-33.41,82,82,8.46
410,Stykkisholmur,IS,2021-01-30 17:01:24,65.0757,-22.7297,18.59,90,33,12.3
411,Koslan,RU,2021-01-30 17:01:24,63.4564,48.8989,23.38,97,100,8.08
412,San Vicente,AR,2021-01-30 16:56:46,-26.6167,-54.1333,68.9,100,99,5.48
413,Glenwood Springs,US,2021-01-30 16:57:14,39.5505,-107.3248,34.0,86,90,6.31
414,Longyan,CN,2021-01-30 17:01:24,25.1072,117.0225,54.0,63,1,3.0
415,Charlestown,AU,2021-01-30 17:01:24,-32.95,151.6667,70.0,97,42,2.28
416,Acapulco,MX,2021-01-30 17:01:24,16.8634,-99.8901,82.4,57,75,5.75
417,Le Port,RE,2021-01-30 17:01:24,-20.9373,55.2919,80.6,65,40,12.66
418,Ahar,IR,2021-01-30 17:01:24,38.4774,47.0699,31.39,87,64,10.33
419,Maraa,BR,2021-01-30 17:01:25,-1.8333,-65.3667,89.56,54,53,5.55
420,Labuhan,ID,2021-01-30 16:56:51,-6.8844,112.2051,77.49,85,100,6.82
421,Lincoln,US,2021-01-30 17:00:21,40.8,-96.667,39.0,88,100,4.0
422,Edinet,MD,2021-01-30 17:01:25,48.1681,27.305,36.0,79,40,6.67
423,Point Pedro,LK,2021-01-30 17:01:25,9.8167,80.2333,78.57,80,35,13.49
424,Bulancak,TR,2021-01-30 17:01:25,40.9372,38.2291,46.4,61,0,2.3
425,Zlatica,ME,2021-01-30 17:01:25,43.1146,19.2668,26.42,96,71,6.69
426,Coihaique,CL,2021-01-30 17:01:25,-45.5752,-72.0662,64.4,45,0,9.22
427,Kruisfontein,ZA,2021-01-30 17:01:25,-34.0033,24.7314,72.0,68,0,7.0
428,Saint George,US,2021-01-30 17:01:25,37.1041,-113.5841,37.99,93,1,1.95
429,Ardakan,IR,2021-01-30 17:01:25,32.31,54.0175,59.0,31,20,11.5
430,Ulety,RU,2021-01-30 17:01:26,51.3572,112.4849,-12.48,87,100,2.89
431,Nome,US,2021-01-30 17:01:26,64.5011,-165.4064,-9.4,64,1,14.97
432,Port Hardy,CA,2021-01-30 17:00:07,50.6996,-127.4199,41.0,100,75,4.61
433,Salta,AR,2021-01-30 17:00:31,-24.7859,-65.4117,86.0,45,20,5.17
434,Raduzhnyy,RU,2021-01-30 17:01:26,62.0961,77.475,-23.71,84,100,9.64
435,Mabaruma,GY,2021-01-30 17:01:26,8.2,-59.7833,76.89,95,67,6.04
436,Bahia Blanca,AR,2021-01-30 17:01:26,-38.7196,-62.2724,75.85,22,100,18.21
437,Bud,US,2021-01-30 17:01:27,39.447,-86.1758,33.01,69,100,12.26
438,Faanui,PF,2021-01-30 17:01:27,-16.4833,-151.75,80.44,69,70,1.86
439,Sisimiut,GL,2021-01-30 17:01:27,66.9395,-53.6735,8.51,92,76,8.19
440,Katsuura,JP,2021-01-30 16:56:41,35.1333,140.3,44.6,65,20,16.11
441,Westerland,DE,2021-01-30 17:01:27,54.9079,8.3033,30.2,80,0,5.75
442,Makakilo City,US,2021-01-30 17:01:27,21.3469,-158.0858,71.6,83,75,4.61
443,Penzance,GB,2021-01-30 17:01:27,50.1186,-5.5371,51.8,100,75,12.66
444,Iskateley,RU,2021-01-30 17:01:27,67.6803,53.1512,2.32,93,100,14.54
445,Assai,BR,2021-01-30 16:59:56,-23.3733,-50.8414,75.2,88,75,8.05
446,Palaikastron,GR,2021-01-30 17:01:28,35.2,26.25,62.01,76,6,14.9
447,Bonavista,CA,2021-01-30 17:01:28,48.6499,-53.1147,30.0,86,97,6.91
448,Lithgow,AU,2021-01-30 17:01:28,-33.4833,150.15,69.01,95,5,2.28
449,Mazagao,BR,2021-01-30 17:01:28,-0.115,-51.2894,80.6,89,75,3.44
450,Namwala,ZM,2021-01-30 17:01:28,-15.7504,26.4384,71.74,83,50,0.4
451,Wau,SS,2021-01-30 17:01:28,7.7029,27.9953,78.89,17,45,0.74
452,Kieta,PG,2021-01-30 17:01:28,-6.2167,155.6333,81.48,80,88,14.12
453,Kloulklubed,PW,2021-01-30 17:01:28,7.0419,134.2556,78.8,78,75,6.91
454,Habiganj,BD,2021-01-30 17:01:28,24.3833,91.4167,60.49,41,0,4.76
455,Dongsheng,CN,2021-01-30 16:56:37,39.8161,109.9776,21.25,77,0,14.92
456,Skibbereen,IE,2021-01-30 17:01:28,51.55,-9.2667,42.8,81,75,13.8
457,Sao Jose Da Coroa Grande,BR,2021-01-30 17:01:28,-8.8978,-35.1478,83.46,66,93,10.65
458,Decatur,US,2021-01-30 17:01:21,39.8403,-88.9548,36.0,75,90,20.71
459,Mankono,CI,2021-01-30 17:01:29,8.0586,-6.1897,98.19,21,10,3.85
460,Bairiki,KI,2021-01-30 17:01:29,1.3292,172.9752,78.8,83,40,12.66
461,Zhovtneve,UA,2021-01-30 17:01:29,50.6637,24.2492,25.5,98,100,16.08
462,Grimshaw,CA,2021-01-30 17:01:29,56.1834,-117.6027,-2.2,78,20,6.91
463,Valdez,EC,2021-01-30 17:01:29,1.2492,-78.9831,80.53,78,34,5.06
464,Salinopolis,BR,2021-01-30 17:01:29,-0.6136,-47.3561,81.09,85,95,13.24
465,Uspenka,UA,2021-01-30 17:01:29,48.3903,39.1619,39.18,84,100,11.01
466,Savannakhet,LA,2021-01-30 17:01:29,16.566,104.751,67.03,75,55,9.4
467,Havre-Saint-Pierre,CA,2021-01-30 17:01:30,50.2334,-63.5986,17.6,57,20,10.36
468,Saint-Philippe,RE,2021-01-30 17:01:30,-21.3585,55.7679,80.6,69,0,4.61
469,Laohekou,CN,2021-01-30 17:01:30,32.3858,111.6678,46.71,53,27,0.56
470,Simao,CN,2021-01-30 17:01:30,22.7886,100.9748,52.65,94,0,2.86
471,Gabu,GW,2021-01-30 17:01:30,12.2833,-14.2167,102.88,7,0,4.56
472,Nyurba,RU,2021-01-30 17:01:30,63.2842,118.3319,-37.52,81,100,2.89
473,Yeppoon,AU,2021-01-30 17:01:30,-23.1333,150.7333,75.2,78,21,8.05
474,Brae,GB,2021-01-30 17:01:30,60.3964,-1.353,35.6,87,40,11.5
475,Bratsk,RU,2021-01-30 17:01:30,56.1325,101.6142,-32.8,75,91,11.18
476,Ajaccio,FR,2021-01-30 17:01:31,42.0,8.9167,57.2,82,90,6.91
477,Laela,TZ,2021-01-30 17:01:31,-8.5667,32.05,64.08,89,88,0.85
478,Denpasar,ID,2021-01-30 17:00:01,-8.65,115.2167,78.8,83,40,19.57
479,Anadyr,RU,2021-01-30 17:01:31,64.75,177.4833,-7.6,59,0,8.95
480,Balatonlelle,HU,2021-01-30 17:01:31,46.7832,17.695,48.0,87,100,2.91
481,Dicabisagan,PH,2021-01-30 17:01:31,17.0818,122.4157,70.12,80,98,10.29
482,San Quintin,MX,2021-01-30 17:01:31,30.4833,-115.95,57.83,55,3,4.07
483,Padang,ID,2021-01-30 17:01:31,-0.9492,100.3543,78.13,72,100,4.92
484,Campeche,MX,2021-01-30 17:01:31,19.0,-90.5,79.99,47,40,4.92
485,Roald,NO,2021-01-30 17:01:14,62.5833,6.1333,33.8,75,40,8.05
486,Ilulissat,GL,2021-01-30 17:01:31,69.2167,-51.1,3.2,60,40,8.05
487,Bobo Dioulasso,BF,2021-01-30 17:01:32,11.1771,-4.2979,95.0,16,0,6.91
488,Talnakh,RU,2021-01-30 17:01:32,69.4865,88.3972,-30.91,71,0,5.64
489,Vestmannaeyjar,IS,2021-01-30 17:01:32,63.4427,-20.2734,33.8,75,75,9.22
490,Lady Frere,ZA,2021-01-30 17:01:32,-31.7031,27.2329,67.59,82,24,10.16
491,Gravelbourg,CA,2021-01-30 17:01:32,49.8834,-106.5512,3.2,85,23,4.61
492,Thinadhoo,MV,2021-01-30 17:01:32,0.5333,72.9333,82.02,78,100,16.26
493,Martapura,ID,2021-01-30 17:01:32,-3.4167,114.85,78.8,94,75,0.94
494,Monywa,MM,2021-01-30 17:01:33,22.1167,95.1333,69.55,45,23,3.09
495,Brownsville,US,2021-01-30 16:58:53,25.9018,-97.4975,75.99,69,75,21.85
496,Xichang,CN,2021-01-30 17:01:33,27.8964,102.2634,43.92,64,59,3.31
497,Sakakah,SA,2021-01-30 17:01:33,29.9697,40.2064,53.6,32,0,5.19
498,Aklavik,CA,2021-01-30 17:01:33,68.2191,-135.0107,-22.0,69,75,2.3
499,Harper,LR,2021-01-30 17:01:33,4.375,-7.7169,81.84,78,54,9.35
500,Raymond,US,2021-01-30 17:01:33,43.9015,-70.4703,16.0,52,57,3.0
501,Morogoro,TZ,2021-01-30 17:01:33,-6.8167,37.6667,73.62,88,73,3.71
502,Iisaku,EE,2021-01-30 16:59:11,59.1014,27.3081,24.42,98,99,8.79
503,Bombay,IN,2021-01-30 16:59:40,19.0144,72.8479,78.8,38,0,8.84
504,Smidovich,RU,2021-01-30 17:01:33,48.6,133.8167,-16.01,86,41,7.49
505,Nokha,IN,2021-01-30 17:01:34,27.6,73.4167,53.76,34,0,3.91
506,Changji,CN,2021-01-30 17:01:34,44.0167,87.3167,3.2,92,90,0.38
507,Nemuro,JP,2021-01-30 17:01:34,43.3236,145.575,22.05,92,100,15.75
508,Barsi,IN,2021-01-30 17:01:34,18.2333,75.7,76.71,35,0,11.92
509,Ulladulla,AU,2021-01-30 17:01:34,-35.35,150.4667,68.0,100,90,12.66
510,Bengkulu,ID,2021-01-30 17:01:34,-3.8004,102.2655,75.81,88,100,6.93
511,Almaznyy,RU,2021-01-30 17:01:34,48.0448,40.045,41.0,81,40,8.95
512,Sterling,US,2021-01-30 17:01:11,39.0062,-77.4286,34.0,40,1,6.91
513,Drayton Valley,CA,2021-01-30 17:01:34,53.2168,-114.9854,11.21,93,0,2.73
514,Snezhnogorsk,RU,2021-01-30 17:01:34,69.1933,33.2531,17.6,86,40,6.71
515,Thap Than,TH,2021-01-30 17:01:35,15.4606,99.8917,75.99,79,0,2.46
516,Dangriga,BZ,2021-01-30 17:01:35,16.9692,-88.2321,79.0,94,75,3.44
517,Shubarshi,KZ,2021-01-30 17:01:35,48.5872,57.1869,17.94,95,65,5.37
518,Calbuco,CL,2021-01-30 17:01:35,-41.768,-73.1273,64.4,59,20,9.22
519,Aswan,EG,2021-01-30 16:58:23,24.0934,32.907,61.88,31,0,10.07
520,Itarema,BR,2021-01-30 17:01:35,-2.9248,-39.9167,86.94,60,78,18.1
521,Mporokoso,ZM,2021-01-30 17:01:35,-9.3727,30.125,65.55,91,97,1.16
522,Tabou,CI,2021-01-30 17:01:35,4.423,-7.3528,81.05,82,45,8.9
523,Cabedelo,BR,2021-01-30 16:58:11,-6.9811,-34.8339,89.6,55,40,14.97
524,Virginia Beach,US,2021-01-30 16:56:42,36.8529,-75.978,36.0,44,20,10.36
525,Umm Kaddadah,SD,2021-01-30 17:01:36,13.6017,26.6876,70.11,21,0,13.0
526,Boyolangu,ID,2021-01-30 17:01:36,-8.1181,111.8935,74.75,88,100,4.43
527,Gunjur,GM,2021-01-30 17:01:36,13.2019,-16.7339,98.6,19,0,4.61
528,Filadelfia,US,2021-01-30 16:59:54,39.9523,-75.1638,30.99,40,1,13.8
529,Geraldton,AU,2021-01-30 16:58:39,-28.7667,114.6,82.4,39,0,11.5
530,Takoradi,GH,2021-01-30 17:01:36,4.8845,-1.7554,83.17,73,6,10.13
531,Svetlogorsk,BY,2021-01-30 17:01:36,52.6333,29.7333,23.02,98,100,3.98
532,Lugovoy,KZ,2021-01-30 17:01:37,42.9472,72.7644,34.16,70,83,6.64
533,Chernyshevskiy,RU,2021-01-30 17:01:37,63.0128,112.4714,-34.37,84,100,4.52
534,Morgan City,US,2021-01-30 17:01:37,29.6994,-91.2068,69.01,82,90,10.36
535,La Tuque,CA,2021-01-30 17:01:37,47.4334,-72.7824,3.2,60,34,6.91
536,Lhokseumawe,ID,2021-01-30 17:01:37,5.1801,97.1507,76.71,84,41,4.36
537,Solnechnyy,RU,2021-01-30 17:01:37,50.7214,136.6319,-7.08,89,100,2.42
538,Jurm,AF,2021-01-30 17:01:37,36.8648,70.8342,36.12,61,99,6.4
539,Sawtell,AU,2021-01-30 17:01:37,-30.3833,153.1,73.4,83,75,9.22
540,Hinton,CA,2021-01-30 17:00:29,53.4001,-117.5857,5.0,85,28,3.44
541,Angoche,MZ,2021-01-30 17:01:38,-16.2325,39.9086,81.0,80,99,9.28
542,Cedar City,US,2021-01-30 17:01:38,37.6775,-113.0619,24.8,74,1,2.8
543,Bondo,CD,2021-01-30 17:01:38,3.8146,23.6866,82.9,23,36,2.37
544,Nelson Bay,AU,2021-01-30 16:58:35,-32.7167,152.15,70.0,100,9,9.48
545,Eyl,SO,2021-01-30 16:59:18,7.9803,49.8164,73.94,76,19,17.09
546,Broken Hill,AU,2021-01-30 17:01:39,-31.95,141.4333,71.6,40,81,12.66
547,Half Moon Bay,US,2021-01-30 17:01:39,37.4636,-122.4286,50.0,87,90,6.11
548,Igrim,RU,2021-01-30 17:01:39,63.1906,64.4162,-12.78,89,100,6.62
549,Halifax,CA,2021-01-30 16:57:21,44.6453,-63.5724,24.01,74,100,10.36
550,Pangody,RU,2021-01-30 17:01:39,65.85,74.4859,-26.18,83,100,15.19
551,Kavaratti,IN,2021-01-30 17:01:39,10.5669,72.642,81.41,69,65,7.29
552,Mareeba,AU,2021-01-30 17:01:39,-17.0,145.4333,75.2,83,100,1.72
553,Bowling Green,US,2021-01-30 17:00:03,36.9903,-86.4436,46.0,49,90,6.91
554,Todos Santos,MX,2021-01-30 17:01:40,23.45,-110.2167,68.0,83,2,4.0
555,Lamar,US,2021-01-30 17:00:37,33.6668,-95.5836,55.0,100,90,18.41
556,Tragana,GR,2021-01-30 17:01:40,38.6167,23.1167,57.99,57,3,2.91
557,San Jose,US,2021-01-30 16:57:30,37.3394,-121.895,46.99,81,75,3.76
558,Tucuma,BR,2021-01-30 17:01:40,-0.1833,-50.05,82.85,80,90,9.89
559,Surgut,RU,2021-01-30 17:01:40,61.25,73.4167,-23.8,69,20,13.42
560,Yumen,CN,2021-01-30 16:57:05,40.2833,97.2,24.51,73,0,24.2
561,Falakata,IN,2021-01-30 17:01:40,26.5208,89.2055,58.05,40,0,3.56
562,Gushikawa,JP,2021-01-30 17:01:41,26.3544,127.8686,59.0,81,1,5.75
563,Saquena,PE,2021-01-30 17:01:41,-4.6667,-73.5167,81.9,89,89,2.33
564,Coari,BR,2021-01-30 17:01:41,-4.085,-63.1414,83.97,81,84,4.97
565,Tromso,NO,2021-01-30 16:56:45,69.6496,18.957,19.0,79,0,4.56
566,Nadym,RU,2021-01-30 17:01:41,65.5333,72.5167,-23.78,84,100,19.19
567,Benguela,AO,2021-01-30 17:01:41,-12.5763,13.4055,79.34,74,83,7.99
568,Praia,CV,2021-01-30 17:01:41,14.9215,-23.5087,80.6,44,0,18.41
569,Inhambane,MZ,2021-01-30 17:01:41,-23.865,35.3833,86.0,74,40,9.22
570,Tchollire,CM,2021-01-30 17:01:41,8.4022,14.1698,88.41,13,58,2.84
571,Hurghada,EG,2021-01-30 17:00:02,27.2574,33.8129,66.2,39,0,3.49
572,Panzhihua,CN,2021-01-30 17:01:41,26.5851,101.7128,52.05,54,0,1.54
573,Shetpe,KZ,2021-01-30 17:01:41,44.1667,52.1167,34.92,86,100,8.79
574,Itagiba,BR,2021-01-30 17:01:42,-14.2836,-39.8428,86.4,49,51,3.56
575,Itapetinga,BR,2021-01-30 17:01:42,-15.2489,-40.2478,83.07,58,93,5.86
576,Darnah,LY,2021-01-30 17:01:42,32.767,22.6367,63.19,68,0,16.28
577,Necochea,AR,2021-01-30 17:01:42,-38.5473,-58.7368,64.99,48,100,8.01
578,North Platte,US,2021-01-30 17:01:42,41.1239,-100.7654,26.6,80,90,10.36
